wd24cd,outcome,mean
E05013528,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.01814417273432
E05013529,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.90752986501244
E05013530,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.38137568141811
E05013531,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.47266095290913
E05013532,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.20495760992379
E05013533,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.01129723394084
E05013534,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.13982439666928
E05013535,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.62301735513817
E05013536,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.50297254851949
E05013537,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.30895566098035
E05013538,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.0566023874228
E05013539,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.09351983550207
E05013540,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.71488774600756
E05013541,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36091047270438
E05013542,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41148134144108
E05013543,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.44528142884622
E05013544,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.96667591532943
E05013545,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.12891205405817
E05013546,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.85375021438818
E05013547,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.29671040591946
E05013548,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.70010469713892
E05013549,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.52709186391203
E05013550,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.28108479794351
E05013551,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.255455755707
E05013552,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.45278256103853
E05013553,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31627929218137
E05013554,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.38732619273128
E05013555,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.69506987975578
E05013556,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.29170754841957
E05013557,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.66170726727408
E05013558,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.40072890106811
E05013559,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.20313763635973
E05013560,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37193443227537
E05013561,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,2.68837084170409
E05013562,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.50717773291359
E05013563,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25073199614527
E05013564,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35546667210649
E05013565,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37411635290712
E05013566,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.80395842636578
E05013567,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14518497087132
E05013568,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3710295380947
E05013569,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.01504485129052
E05013570,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.93857444460199
E05013571,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.7680418792828
E05013572,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24947429509652
E05013573,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.22925977405887
E05013574,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.65627683769227
E05013575,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41439378646887
E05013576,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.40956040109456
E05013577,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.57197542125995
E05013578,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.58894898865785
E05013579,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2902043335805
E05013580,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.89620762152691
E05013581,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.18612071431684
E05013582,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.08856690785692
E05013583,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24924302387351
E05013584,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.83408368702429
E05013585,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.60895032243758
E05013586,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43061008448517
E05013587,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.29156697027579
E05013588,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.51393631550829
E05013589,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.61225028977348
E05013590,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.63971736982671
E05013591,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.11923181904467
E05013592,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.79882188056107
E05013593,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.6281158025146
E05013594,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.65358112078076
E05013595,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2855015008654
E05013596,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.82439696400109
E05013597,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31117702608328
E05013598,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.90188190946565
E05013599,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14549875296713
E05013600,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.06038924395399
E05013601,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.34552200529457
E05013602,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.95531883258178
E05013603,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.84835945125349
E05013604,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22211311298353
E05013605,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39133759833416
E05013606,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.91840591549205
E05013607,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.02365824949053
E05013608,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.00636372359116
E05013609,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.47757374990702
E05013610,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.64296613570952
E05013611,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49210474546165
E05013612,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.83404687725502
E05013613,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.16520435754529
E05013614,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.06007458518286
E05013615,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.88487705361417
E05013616,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.00155144408961
E05013617,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21233612029498
E05013618,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.00009151957624
E05013619,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33586203181409
E05013620,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.15138631487831
E05013621,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.19899931916494
E05013622,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.94071750899819
E05013623,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.51673528978548
E05013624,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21526640830057
E05013625,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35649927846661
E05013626,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.98870351928665
E05013627,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2342477235072
E05013628,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.50032024658856
E05013629,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.53100686845451
E05013630,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.96056524993478
E05013631,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41347088632602
E05013632,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.20165138317297
E05013633,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.47124832649933
E05013634,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.59213313358634
E05013635,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.87105690793329
E05013636,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.88719187342042
E05013637,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21957171573654
E05013638,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41688205068169
E05013639,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.88533144460728
E05013640,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37148533636239
E05013641,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.94286502669631
E05013642,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39127834909674
E05013643,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17028538612623
E05013644,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33003858715309
E05013645,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2949947468908
E05013646,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.23488433983854
E05013647,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36043785080455
E05013648,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.46949878854753
E05013649,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.13973324361841
E05013650,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39865265501537
E05013651,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.74755643485974
E05013652,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.52721109407975
E05013653,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.01698547289074
E05013654,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.23375835765505
E05013655,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.11269458309312
E05013656,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.83728787436511
E05013657,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.19479757055811
E05013658,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3986623118745
E05013659,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.77675580341515
E05013660,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27777113211262
E05013661,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.86874551066768
E05013662,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31282570316481
E05013663,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.42976664396175
E05013664,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43343913959611
E05013665,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39120569160916
E05013666,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.95418799584666
E05013667,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.87853483438307
E05013668,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31885921667324
E05013669,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.16173916850455
E05013670,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39346607035669
E05013671,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.62283743124535
E05013672,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.98758150714
E05013673,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.90471917984399
E05013674,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.82051833374248
E05013675,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.020191432722
E05013676,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37127649491935
E05013677,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.65403901434744
E05013678,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.10032985542907
E05013679,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.23199238679963
E05013680,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.87343904410789
E05013681,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.12868567329956
E05013682,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31967363585354
E05013683,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.55976064632628
E05013684,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3867421554062
E05013685,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37793315288741
E05013686,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.60646710384096
E05013687,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.6147524360463
E05013688,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39498490087965
E05013689,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.6758690540672
E05013690,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.76911499775071
E05013691,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.32443806526565
E05013692,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31505535652024
E05013693,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.08523919619581
E05013694,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.75748903898579
E05013695,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.026809678864
E05013696,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.69905623103647
E05013697,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.63915372854369
E05013698,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.65937058159675
E05013699,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22597213015226
E05013700,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.13931500451541
E05013701,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35509975730518
E05013702,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.4448358099714
E05013703,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24496960460599
E05013704,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.02113344603173
E05013705,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49837131811963
E05013706,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.78367670934643
E05013707,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.38579493556042
E05013708,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.97109447479631
E05013709,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26035062687622
E05013710,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.45586024950442
E05013711,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.00878689612195
E05013712,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37579362633715
E05013713,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.59343241222841
E05013714,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.32699981276954
E05013715,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.45932481401857
E05013716,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33074342271054
E05013717,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17439435911186
E05013718,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43868405231146
E05013719,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.00158171027338
E05013720,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.09540727936043
E05013721,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.90414661405116
E05013722,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.89795695893243
E05013723,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.28124079614059
E05013724,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.1981903273338
E05013725,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.58741608372156
E05013726,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.73649725049972
E05013727,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27078035350425
E05013728,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.66675710793128
E05013729,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.34202112430811
E05013730,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17798231822217
E05013731,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.82771442095771
E05013732,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.10583161260314
E05013733,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26140596041303
E05013734,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35595627501935
E05013735,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43386634562117
E05013736,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.16315530465848
E05013737,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.55629937430615
E05013738,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35631990212104
E05013739,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2161446068366
E05013740,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2672059519528
E05013741,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31636343181647
E05013742,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33386680543862
E05013743,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33206137941654
E05013744,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27765315401622
E05013745,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.09047939955658
E05013746,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.50819909646841
E05013747,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.30007406566841
E05013748,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21441163787255
E05013749,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27155546696381
E05013750,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.47977118639024
E05013751,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21342890056634
E05013752,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.50486837630866
E05013753,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.28290251034768
E05013754,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.86639608524628
E05013755,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.18852507132477
E05013756,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.20496343374125
E05013757,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.16179380854877
E05013758,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.71481752654873
E05013759,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24017806341976
E05013760,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.18877406023224
E05013761,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.18596961560801
E05013762,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.95637980552135
E05013763,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.65296092730853
E05013764,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36669499242853
E05013765,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.65696152665325
E05013766,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.46710802958242
E05013767,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26171033709124
E05013768,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.5042256721418
E05013769,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49229083369718
E05013770,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.53749040437198
E05013771,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.6873268111503
E05013772,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.4683382925541
E05013773,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.84229200926197
E05013774,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.11441804783505
E05013775,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.07845200826502
E05013776,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22582156967924
E05013777,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.70005244969594
E05013778,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.1179642321565
E05013779,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.65709558058573
E05013780,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.40010247519651
E05013781,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37577540833641
E05013782,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44054407957484
E05013783,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.74277415069045
E05013784,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.67594163684887
E05013785,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.30661622245892
E05013786,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.20026104331261
E05013787,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.55410268299907
E05013788,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.64454236337892
E05013789,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.1593263610472
E05013790,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.54851346516825
E05013791,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44610002797858
E05013792,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.50099829657578
E05013793,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43215347241777
E05013794,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.13190817604696
E05013795,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.32345337014739
E05013796,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2857074870781
E05013797,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22541633619638
E05013798,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.85489991240365
E05013799,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.53960990466031
E05013800,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.52307199335821
E05013801,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.56172285531715
E05013802,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2153321987057
E05013803,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33626098825096
E05013804,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.88024683559
E05013805,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.42185598172391
E05013806,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22646759190156
E05013807,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14106211260751
E05013808,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.34844399264724
E05013809,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.29031354217074
E05013810,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27023532536923
E05013811,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.58410954889334
E05013812,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.429328204952
E05013813,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.09985002541597
E05013814,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17687996286802
E05013815,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.03492736880623
E05013816,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.83875004607091
E05013817,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.89139184423049
E05013818,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.01250849314347
E05013819,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.78496549584309
E05013820,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.57426057518773
E05013821,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.86916202900112
E05013822,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26469076596919
E05013823,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.50568234094082
E05013824,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.8614041739852
E05013825,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.72898247720485
E05013826,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43560591279135
E05013827,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.20550344933308
E05013828,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33331279199795
E05013829,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.97671187964653
E05013882,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.85826798783145
E05013883,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.70858896491882
E05013884,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43377939304331
E05013885,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.03361227845319
E05013886,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.62563565436982
E05013887,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.78677466270204
E05013888,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.23418658384763
E05013889,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35747605310881
E05013890,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.1672382912458
E05013891,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25021054245997
E05013892,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24644158503771
E05013893,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26422000611575
E05013894,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33053822579628
E05013895,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.07355121995264
E05013896,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.95563925828863
E05013897,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3266391636708
E05013898,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.20564633378125
E05013899,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.59705940696728
E05013900,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.81615446311263
E05013901,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.05879046938948
E05013902,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36556770086256
E05013903,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24197004209217
E05013904,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.01340374255773
E05013905,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.77135289715902
E05013906,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.81550416140649
E05013907,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.08258561336396
E05013908,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.34865598801327
E05013909,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.06104167373142
E05013910,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.92582170448877
E05013911,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2587453983366
E05013912,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.75101492123672
