wd24cd,outcome,mean
E05013631,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41492270013083
E05013632,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.20258922813353
E05013633,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.47182109209618
E05013634,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.593607721676
E05013635,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.89312988411637
E05013636,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.90119526835068
E05013637,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.23274749587503
E05013638,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.40107343015723
E05013639,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.88897263188156
E05013640,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37969982150429
E05013641,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.9405012807623
E05013642,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3879108775369
E05013643,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17580519344778
E05013644,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31430148444186
E05013645,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2878029647586
E05013646,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.24074963642251
E05013647,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36779846481798
E05013648,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.46494835862589
E05013649,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14423300732431
E05013650,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41291299080265
E05013651,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.73726691749907
E05013652,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.52318448063952
E05013653,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.00582774706468
E05013654,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2371767831927
E05013655,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.11769191981619
E05013656,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.82107332099184
E05013657,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.19524546968143
E05013658,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.38858880386288
E05013659,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.76874190682654
E05013660,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27915341895928
E05013661,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.88110354911453
E05013662,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.30051729738656
E05013663,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43715806387666
E05013664,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41777309875713
E05013665,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3691746161757
E05013666,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.95287106096544
E05013667,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.89057479780389
E05013668,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3067101874091
E05013669,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.15428890923074
E05013670,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39574561557504
E05013671,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.61593282933655
E05013672,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.99556827175015
E05013673,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.89669625285974
E05013674,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.825455904234
E05013675,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.01005326271642
E05013676,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37542611985576
E05013677,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.65461038440468
E05013678,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.08815702733171
E05013679,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.23752975812869
E05013680,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.86579050148842
E05013681,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.13263829436459
E05013682,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.30552882570475
E05013683,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.5441120205492
E05013684,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39826272546154
E05013685,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.37348727853009
E05013686,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.60625962124455
E05013687,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.62461041196418
E05013688,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39526591417041
E05013689,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.68002610331849
E05013690,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.76823932083234
E05013691,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.32679414244464
E05013692,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.30894491918642
E05013693,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.07997561333571
E05013694,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.74922135901732
E05013695,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.03027788203898
E05013696,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.71137808158062
E05013697,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.65256500635803
E05013698,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.66158665458068
E05013699,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21193420673304
E05013700,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.13418234350393
E05013701,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.34709485609267
E05013702,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.45031898144152
E05013703,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25043213634501
E05013704,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.02114157679989
E05013705,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49771898277823
E05013706,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.79068828332609
E05013707,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39118490841758
E05013708,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.98177019996994
E05013709,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25582483914588
E05013710,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.46768797158766
E05013711,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.0081570087902
E05013712,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.39397470993533
E05013713,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.600755447519
E05013714,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.30755606573713
E05013715,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.47055391299596
E05013716,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31704346602087
E05013717,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.1672803908011
E05013718,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44940931904236
E05013719,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.00755463033216
E05013720,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.08386017022215
E05013721,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.92361288823638
E05013722,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.90684388510087
E05013723,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26316180161087
E05013724,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.19253081969546
E05013725,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.57771153305907
E05013726,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.72255290053447
E05013727,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27310515449357
E05013728,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.67895743435713
E05013729,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33355577157347
E05013730,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.1654177125147
E05013731,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.82751911183116
E05013732,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.10225210131154
E05013733,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24171008166287
E05013734,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35160041504032
E05013735,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.42481714358266
E05013736,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.167880719055
E05013737,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.55779213456175
E05013738,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3612132917526
E05013739,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2028127010959
E05013740,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27921324835164
E05013741,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.30071726245728
E05013742,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33276885981765
E05013743,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33200094413918
E05013744,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27834388517648
E05013745,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.10475728509259
E05013746,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.51276856153283
E05013747,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.29913963911915
E05013748,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.20192278673153
E05013749,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26779536800588
E05013750,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.47259351898347
E05013751,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21625898255833
E05013752,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49761985638982
E05013753,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.29687081695133
E05013754,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.87532961643526
E05013755,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.18240052858014
E05013756,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.20353510883253
E05013757,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.15013530750715
E05013758,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.72870508676113
E05013759,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25363868487932
E05013760,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.19242825434116
E05013761,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.18242032798146
E05013762,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.95542171976531
E05013763,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.64909393073274
E05013764,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36857158272475
E05013765,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.64474014550085
E05013766,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.45659678609453
E05013767,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26101792053818
E05013768,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.51075410264254
E05013769,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49183106396617
E05013770,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.54865817140981
E05013771,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.68933292122199
E05013772,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.46664917024374
E05013773,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.82963648513658
E05013774,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.10820708354954
E05013775,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.0777768229878
E05013776,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21130339033441
E05013777,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.68879290729444
E05013778,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.14785937658504
E05013779,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.67224439914678
E05013780,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.40401134489529
E05013781,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.38244847474596
E05013782,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44361466462032
E05013783,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.75472573587396
E05013784,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.66596675126531
E05013785,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.29370324083207
E05013786,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.20006279164548
E05013787,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.55991708617957
E05013788,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.64419382165719
E05013789,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.15373704794646
E05013790,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.55138735000142
E05013791,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.436725658426
E05013792,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49588339849545
E05013793,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.4092405408048
E05013794,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.1202161729848
E05013795,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.32477538043106
E05013796,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27743656363632
E05013797,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21747167146632
E05013798,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.85906603873284
E05013799,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.54179680275541
E05013800,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.53617242431956
E05013801,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.55860698917114
E05013802,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22271026303623
E05013803,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33710008794195
E05013804,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.88833569085821
E05013805,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.4426520341123
E05013806,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.23275324312394
E05013807,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.13797881983735
E05013808,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3556919509968
E05013809,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.29560514437946
E05013810,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.27375335469501
E05013811,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.57370467944545
E05013812,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44062153355328
E05013813,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.10397351152473
E05013814,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17994425805266
E05013815,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.03688886791124
E05013816,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.86282685609906
E05013817,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.90713943398518
E05013818,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.99552411080846
E05013819,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.78680555029541
E05013820,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.58870330755149
E05013821,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.87418210954511
E05013822,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25996894860206
E05013823,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49696872817923
E05013824,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.84972423364201
E05013825,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.75191837107562
E05013826,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.42584471719923
E05013827,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.19475414922753
E05013828,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35312231149469
E05013829,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.98792084847482
E05013882,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.85319336849417
E05013883,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.71002872108498
E05013884,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41738925008859
E05013885,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.03575197069085
E05013886,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.6272340405649
E05013887,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.79105926005157
E05013888,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24381421998106
E05013889,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36150632453188
E05013890,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.18688934827527
E05013891,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26471101716162
E05013892,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.242975795345
E05013893,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25017097332018
E05013894,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.33624009875163
E05013895,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.07939771038723
E05013896,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.96882828704647
E05013897,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.32934988758301
E05013898,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21094504718364
E05013899,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.58868374928225
E05013900,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.8190478478148
E05013901,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.06471543712124
E05013902,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.3664548754472
E05013903,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24968505677412
E05013904,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.01238912680772
E05013905,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.75916236641429
E05013906,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.82379217390357
E05013907,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.08595230243319
E05013908,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.34972307461072
E05013909,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.06540793365057
E05013910,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.93319147566839
E05013911,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.24476460750814
E05013912,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.76124554951524
E05013913,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.54688030508207
E05013914,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.62786281286356
E05013915,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.60481538527128
E05013916,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41990274470849
E05013917,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22592420448905
E05013918,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.5360833026899
E05013919,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.67681543813216
E05013920,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.28935457456474
E05013921,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.06709855445275
E05013922,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.0545009938338
E05013923,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.56343225460273
E05013924,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.96141280748838
E05013925,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17176543800168
E05013926,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.83712475776504
E05013927,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17337727401489
E05013928,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.73216200807405
E05013929,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.5895022428808
E05013930,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44426751154872
E05013931,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.57465308881143
E05013932,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.57479970759411
E05013933,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.71048449577707
E05013934,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21840135814003
E05013935,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31184168711275
E05013936,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.38634579526631
E05013937,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49633705401229
E05013938,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44263917373561
E05013939,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.08338220964973
E05013940,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.42217394523111
E05013941,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.04711912560949
E05013942,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14830942968456
E05013943,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.68177856843309
E05013944,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36835974196716
E05013945,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.31108857567813
E05013946,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.60596717271435
E05013967,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.15505680828892
E05013968,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.86869825065004
E05013969,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.90465942311078
E05013970,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.79860443230533
E05013971,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.12390432955725
E05013972,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41477040508842
E05013973,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44005503586697
E05013974,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41687596758006
E05013975,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.85552537502522
E05013976,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.60418149129651
E05013977,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.54397220751435
E05013978,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14769110596819
E05013979,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.53944874897894
E05013980,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.26952833226521
E05013981,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.2252724825667904
E05013982,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.38277246466892
E05013983,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14828777312104
E05013984,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.68585299728155
E05013985,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44958797741282
E05013986,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.49335170624289
E05013987,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.74872353472729
E05013988,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25544119768441
E05013989,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.55242830790895
E05013990,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.47205806972673
E05013991,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22094485286129
E05013992,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.17203073389922
E05013993,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.61169592481123
E05013994,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.77060758840317
E05013995,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.51769653081541
E05013996,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.62923013198192
E05013997,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.61550068217103
E05013998,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.44589585262516
E05013999,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.66616878415468
E05014000,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.21605908436863
E05014001,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,5.03275654268409
E05014002,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.89505619591295
E05014003,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.12251297090495
E05014004,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.23645160076148
E05014005,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.54714093358759
E05014006,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.08036535911933
E05014007,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.06544508317751
E05014008,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.63839845160859
E05014009,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.71161940752569
E05014010,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14726009506449
E05014011,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.34805841176628
E05014012,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.43430980075509
E05014013,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.25929154331695
E05014014,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.36715515070174
E05014015,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22176721273242
E05014016,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.86528899991036
E05014017,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.66332894010411
E05014018,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.28980682722897
E05014019,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.22635986754993
E05014020,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.41496683991306
E05014021,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.88167994305612
E05014022,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.59531937924766
E05014023,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.5373075426812
E05014024,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.93946660969528
E05014025,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.46288620364258
E05014026,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.29961658728186
E05014027,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.35882185932801
E05014028,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.87668045526867
E05014029,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.45943527577373
E05014030,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.82643360661681
E05014053,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.07731135010384
E05014054,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.03440475825358
E05014055,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.1113304786126
E05014056,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,4.14458679910834
E05014057,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,3.60789756277575
